Id,MSSubClass,MSZoning,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,ExterCond,Foundation,BsmtFinSF2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,PoolArea,YrSold,SaleType,SaleCondition,SalePrice,Bathrooms,PorchSF
833,60,RL,9548,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,941,888,3,1,1,2,0,2010,WD,Normal,237000,3,39
834,20,RL,10004,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,HdBoard,TA,TA,CBlock,345,TA,Y,1516,0,3,1,0,2,0,2009,WD,Normal,167000,2,0
835,20,RL,7875,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,VinylSd,TA,TA,CBlock,0,Gd,Y,1144,0,3,1,0,2,0,2008,WD,Normal,139950,1,0
836,20,RL,9600,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,VinylSd,TA,TA,CBlock,0,TA,Y,1067,0,2,1,0,2,0,2010,WD,Normal,128000,2,0
837,30,RM,8100,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,VinylSd,TA,TA,BrkTil,0,Gd,Y,1559,0,2,1,0,2,0,2007,COD,Normal,153500,1,346
838,160,RM,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,483,504,2,1,0,1,0,2008,WD,Normal,100000,2,0
839,20,RL,9525,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,1099,0,3,1,0,1,0,2008,WD,Normal,144000,2,0
840,50,RL,11767,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,MetalSd,TA,TA,CBlock,0,Ex,Y,768,432,3,1,0,1,0,2008,WD,Normal,130500,1,0
841,70,RH,12155,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,TA,N,810,672,4,1,0,1,0,2008,WD,Normal,140000,2,254
842,70,RM,10440,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,MetalSd,TA,TA,PConc,0,Gd,Y,958,581,3,1,1,2,0,2008,WD,Normal,157500,2,146
843,80,RL,9020,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,HdBoard,TA,TA,CBlock,539,TA,Y,1165,0,3,1,0,2,0,2008,WD,Normal,174900,2,129
844,90,RL,8000,AllPub,Corner,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,BrkFace,TA,TA,CBlock,0,Ex,N,1800,0,6,2,0,0,0,2007,WD,Normal,141000,2,0
845,50,RM,12665,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,Gd,Y,876,540,4,1,1,3,0,2008,WD,Normal,153900,2,194
846,85,RL,16647,AllPub,CulDSac,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1701,0,3,1,2,2,0,2007,WD,Normal,171000,2,0
847,60,RL,9317,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,Gd,TA,PConc,0,Ex,Y,1006,769,3,1,1,2,0,2009,WD,Normal,213000,3,264
848,20,RL,15523,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,HdBoard,TA,TA,CBlock,0,Ex,Y,864,0,3,1,1,1,0,2009,WD,Normal,133500,1,0
849,50,RL,45600,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,Wd Sdng,TA,TA,BrkTil,0,TA,Y,1307,1051,5,1,1,2,0,2008,WD,Normal,240000,3,40
850,80,RL,9600,AllPub,FR2,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,Plywood,Gd,Gd,CBlock,0,Ex,Y,1094,761,3,1,1,2,0,2007,WD,Normal,187000,3,100
851,120,RM,4435,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,848,0,1,1,0,2,0,2007,WD,Normal,131500,1,0
852,120,RL,3196,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1456,0,2,1,1,2,0,2006,WD,Normal,215000,2,20
853,75,RL,7128,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,MetalSd,TA,Gd,CBlock,0,Gd,Y,918,728,4,1,2,1,0,2007,WD,Normal,164000,2,0
854,80,RL,12095,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,MetalSd,TA,Gd,CBlock,0,TA,Y,1445,0,3,1,1,2,0,2009,WD,Normal,158000,2,0
855,20,RL,17920,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,Wd Sdng,TA,TA,CBlock,1085,TA,Y,1779,0,3,1,1,2,0,2006,WD,Abnorml,170000,2,418
856,20,RL,6897,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,HdBoard,TA,Gd,CBlock,0,Ex,Y,1040,0,3,1,0,1,0,2010,WD,Normal,127000,2,104
857,80,RL,10970,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,Plywood,TA,TA,CBlock,435,TA,Y,1026,0,3,1,0,2,0,2008,WD,Normal,147000,1,34
858,60,RL,8125,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,HdBoard,TA,TA,PConc,0,Gd,Y,702,779,3,1,1,2,0,2009,WD,Normal,174000,3,36
859,20,RL,10400,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1370,0,3,1,1,2,0,2009,WD,Family,152000,2,0
860,60,RL,11029,AllPub,Corner,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1512,1142,4,1,1,2,0,2006,WD,Normal,250000,3,65
861,50,RL,7642,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,Wd Sdng,Gd,TA,BrkTil,0,Gd,Y,912,514,3,1,1,1,0,2007,WD,Normal,189950,2,240
862,190,RL,11625,AllPub,Inside,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,Plywood,TA,TA,PConc,0,Ex,Y,1039,0,3,1,0,2,0,2010,WD,Normal,131500,2,0
863,20,RL,9672,AllPub,Corner,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,HdBoard,TA,TA,PConc,0,TA,Y,1097,0,3,1,0,2,0,2010,WD,Normal,152000,2,0
864,20,RL,7931,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,BrkFace,TA,TA,CBlock,0,TA,Y,1148,0,3,1,0,1,0,2009,WD,Normal,132500,1,0
865,20,FV,8640,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1372,0,3,1,0,2,0,2008,New,Partial,250580,2,140
866,20,RL,8750,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,1002,0,3,1,0,2,0,2009,WD,Normal,148500,1,0
867,20,RL,10656,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1646,0,3,1,1,3,0,2007,New,Partial,248900,2,80
868,20,RL,6970,AllPub,Corner,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,VinylSd,TA,TA,CBlock,0,TA,Y,1120,0,3,1,0,2,0,2007,WD,Normal,129000,2,0
869,60,RL,14762,AllPub,Corner,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,Plywood,TA,TA,Slab,0,Gd,Y,1547,720,2,1,1,2,0,2006,WD,Normal,169000,2,144
870,60,RL,9938,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,Gd,TA,PConc,0,Ex,Y,1062,887,3,1,1,2,0,2010,WD,Normal,236000,3,90
871,20,RL,6600,AllPub,Inside,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,MetalSd,TA,TA,CBlock,0,Gd,N,894,0,2,1,0,1,0,2009,WD,Normal,109500,1,0
872,60,RL,8750,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,804,878,3,1,0,2,0,2010,WD,Normal,200500,3,77
873,20,RL,8892,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,WdShing,Gd,TA,Stone,0,Gd,Y,910,0,3,1,0,2,0,2008,WD,Normal,116000,1,150
874,40,RL,12144,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,HdBoard,Gd,TA,CBlock,0,Gd,Y,1036,0,3,1,1,1,0,2009,WD,Normal,133000,1,28
875,50,RM,5720,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,TA,TA,CBlock,0,Ex,Y,676,455,3,1,0,1,0,2009,WD,Abnorml,66500,2,0
876,60,FV,9000,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,Gd,TA,PConc,0,Ex,Y,1184,1426,4,1,1,2,0,2007,New,Partial,303477,3,364
877,20,RL,25286,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,HdBoard,TA,TA,PConc,0,Gd,Y,1040,0,3,1,0,2,0,2007,WD,Normal,132250,1,0
878,60,RL,8834,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1462,762,4,1,1,3,0,2009,WD,Normal,350000,3,0
879,85,RL,11782,AllPub,Inside,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1155,0,3,1,0,2,0,2010,WD,Normal,148000,1,0
880,20,RL,7000,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,VinylSd,Gd,Gd,CBlock,0,Ex,Y,864,0,3,1,0,1,0,2009,WD,Normal,136500,1,0
881,20,RL,7024,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,VinylSd,TA,TA,PConc,0,Gd,Y,1090,0,2,1,0,2,0,2007,WD,Normal,157000,2,49
882,50,RL,13758,AllPub,CulDSac,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,HdBoard,Gd,Gd,CBlock,0,Ex,Y,1187,530,3,1,1,2,0,2007,WD,Normal,187500,3,36
883,60,RL,9636,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,VinylSd,TA,TA,PConc,0,Gd,Y,808,785,3,1,1,2,0,2009,WD,Normal,178000,3,40
884,75,RL,6204,AllPub,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,Wd Sdng,Gd,TA,PConc,0,TA,N,954,795,5,1,0,1,0,2006,WD,Normal,118500,1,188
885,20,RL,7150,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,892,0,3,1,0,1,0,2009,WD,Normal,100000,1,0
886,120,FV,5119,AllPub,CulDSac,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,MetalSd,Gd,TA,PConc,0,Ex,Y,1709,0,2,1,1,2,0,2008,CWD,Abnorml,328900,2,65
887,90,RL,8393,AllPub,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,MetalSd,TA,TA,CBlock,0,Ex,Y,1712,0,4,2,0,2,0,2006,WD,Family,145000,2,54
888,50,RL,16466,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,MetalSd,TA,Gd,PConc,0,TA,Y,872,521,3,1,0,1,0,2008,WD,Normal,135500,2,0
889,20,RL,15865,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Wd Sdng,Gd,Gd,PConc,823,Ex,Y,2217,0,4,1,1,2,0,2007,WD,Normal,268000,2,207
890,20,RL,12160,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,Wd Sdng,TA,TA,CBlock,0,Ex,Y,1505,0,2,1,1,2,0,2009,WD,Normal,149500,1,0
891,50,RL,8064,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,MetalSd,TA,Gd,CBlock,0,Ex,Y,672,252,3,1,1,2,0,2007,WD,Normal,122900,1,0
892,60,RL,11184,AllPub,Inside,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,HdBoard,TA,TA,CBlock,500,Gd,Y,918,765,3,1,1,2,0,2009,WD,Normal,172500,3,0
893,20,RL,8414,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,HdBoard,TA,TA,CBlock,0,TA,Y,1068,0,3,1,0,1,0,2006,WD,Normal,154500,1,0
894,20,RL,13284,AllPub,Inside,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,TA,TA,PConc,0,TA,Y,1383,0,3,1,1,1,0,2008,WD,Normal,165000,1,116
895,90,RL,7018,AllPub,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,Plywood,TA,TA,Slab,0,TA,Y,1535,0,4,2,0,2,0,2009,WD,Alloca,118858,2,0
896,60,RL,7056,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,HdBoard,TA,TA,CBlock,0,TA,Y,983,813,4,1,1,2,0,2008,WD,Normal,140000,2,50
897,30,RM,8765,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,Ex,N,951,0,2,1,0,1,0,2006,WD,Abnorml,106500,1,28
898,90,RL,7018,AllPub,Inside,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,Plywood,TA,TA,Slab,0,TA,Y,1120,1120,6,2,0,2,0,2009,WD,Alloca,142953,2,0
899,20,RL,12919,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,VinylSd,Ex,TA,PConc,0,Ex,Y,2364,0,2,1,2,3,0,2010,New,Partial,611657,3,67
900,20,RL,6993,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1236,0,3,1,1,1,0,2006,WD,Normal,135000,1,0
901,20,RL,7340,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,858,0,2,1,0,1,0,2007,WD,Normal,110000,1,0
902,20,RL,8712,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,MetalSd,TA,Gd,CBlock,0,TA,Y,1306,0,2,1,0,1,0,2009,WD,Normal,153000,1,0
903,60,RL,7875,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,807,702,3,1,1,2,0,2006,WD,Normal,180000,3,75
904,20,RL,14859,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1670,0,3,1,1,3,0,2006,New,Partial,240000,2,60
905,20,RL,6173,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,902,0,3,1,0,1,0,2007,WD,Normal,125500,1,0
906,20,RL,9920,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,HdBoard,TA,TA,CBlock,290,TA,Y,1063,0,3,1,0,1,0,2010,WD,Normal,128000,1,164
907,20,RL,13501,AllPub,Corner,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1636,0,3,1,1,3,0,2007,WD,Normal,255000,2,60
908,50,RL,11500,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,BrkFace,Gd,TA,CBlock,0,Gd,Y,1020,1037,3,1,1,1,0,2006,WD,Normal,250000,2,0
909,20,RL,8885,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,HdBoard,TA,TA,CBlock,324,TA,Y,902,0,2,1,0,2,0,2006,WD,Normal,131000,1,0
910,60,RL,12589,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,742,742,3,1,1,2,0,2009,WD,Normal,174000,3,24
911,90,RL,11600,AllPub,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,1105,1169,5,2,0,2,0,2010,WD,Normal,154300,2,0
912,20,RL,9286,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1268,0,3,1,0,1,0,2009,WD,Normal,143500,2,0
913,30,RM,6120,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,MetalSd,TA,TA,BrkTil,0,TA,N,1015,0,3,1,0,1,0,2006,WD,Abnorml,88000,1,112
914,90,RH,6270,AllPub,Inside,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,MetalSd,TA,TA,CBlock,0,TA,N,1001,1001,4,2,0,3,0,2007,WD,Normal,145000,2,0
915,160,FV,3000,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,612,612,2,1,0,2,0,2009,New,Partial,173733,3,234
916,160,RM,2001,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CemntBd,TA,TA,CBlock,0,Fa,Y,546,546,3,1,0,1,0,2007,WD,Normal,75000,2,0
917,20,C (all),9000,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,AsbShng,TA,TA,CBlock,0,TA,N,480,0,1,1,0,1,0,2006,WD,Abnorml,35311,0,0
918,20,RL,17140,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,VinylSd,TA,TA,CBlock,0,Ex,Y,1229,0,3,1,0,1,0,2009,WD,Normal,135000,1,0
919,60,RL,13125,AllPub,Corner,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,HdBoard,Gd,TA,PConc,634,Ex,Y,912,1215,4,1,1,3,0,2007,WD,Normal,238000,3,416
920,20,RL,11029,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,MetalSd,Ex,TA,CBlock,411,Ex,Y,1414,0,3,1,1,2,0,2008,WD,Normal,176500,1,51
921,60,RL,8462,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,HdBoard,Gd,Gd,PConc,0,Ex,Y,936,785,3,1,0,2,0,2007,WD,Normal,201000,3,87
922,90,RL,8777,AllPub,Inside,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,MetalSd,TA,TA,CBlock,0,Gd,Y,1272,928,4,2,0,0,0,2008,WD,Normal,145900,4,70
923,20,RL,10237,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1316,0,3,1,1,2,0,2006,New,Partial,169990,2,0
924,120,RL,8012,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,Plywood,Gd,TA,PConc,841,Ex,Y,1617,0,2,1,1,2,0,2008,WD,Normal,193000,2,69
925,20,RL,10240,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,TA,Gd,CBlock,1061,TA,Y,1686,0,3,1,1,2,0,2006,WD,Normal,207500,2,131
926,20,RL,15611,AllPub,Corner,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,TA,TA,PConc,93,TA,Y,1126,0,3,1,0,2,0,2008,WD,Abnorml,175000,2,0
927,60,RL,11999,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1234,1140,4,1,1,3,0,2007,WD,Normal,285000,3,100
928,60,RL,9900,AllPub,Inside,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,MetalSd,TA,TA,CBlock,0,Gd,Y,1098,880,4,1,1,2,0,2008,WD,Normal,176000,3,43
929,20,RL,11838,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1788,0,3,1,1,2,0,2009,WD,Normal,236500,2,151
930,60,RL,13006,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,HdBoard,TA,TA,PConc,0,Gd,Y,993,1243,4,1,1,2,0,2006,WD,Normal,222000,3,0
931,20,RL,8925,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1466,0,3,1,0,3,0,2009,WD,Normal,201000,2,18
932,20,RL,9100,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,VinylSd,TA,TA,CBlock,466,Ex,Y,925,0,2,1,0,1,0,2009,WD,Normal,117500,1,0
933,20,RL,11670,AllPub,Corner,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,VinylSd,Ex,TA,PConc,0,Ex,Y,1905,0,3,1,1,3,0,2007,WD,Normal,320000,2,191
934,20,RL,8487,AllPub,FR2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1500,0,3,1,0,2,0,2009,WD,Normal,190000,2,36
935,20,RL,27650,AllPub,Inside,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Wd Sdng,TA,TA,CBlock,0,Ex,Y,2069,0,4,1,1,2,0,2008,WD,Normal,242000,2,0
936,30,RL,5825,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,MetalSd,TA,Gd,PConc,0,Gd,Y,747,0,1,1,0,2,0,2006,WD,Normal,79900,1,32
937,20,RL,10083,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1200,0,2,1,0,2,0,2009,WD,Normal,184900,2,41
938,60,RL,9675,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1113,858,3,1,1,2,0,2009,WD,Normal,253000,3,48
939,60,RL,8760,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1391,571,3,1,0,3,0,2006,New,Partial,239799,3,90
940,70,RL,24090,AllPub,Inside,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,MetalSd,TA,Gd,CBlock,0,Ex,Y,1207,1196,4,1,2,1,0,2010,COD,Normal,244400,2,318
941,90,RL,12640,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,Plywood,TA,TA,CBlock,396,TA,Y,1728,0,4,2,0,2,0,2006,WD,Normal,150900,2,0
942,60,RL,8755,AllPub,FR2,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1022,1038,3,1,1,2,0,2009,WD,Normal,214000,3,0
943,90,RL,7711,AllPub,Inside,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,MetalSd,TA,TA,PConc,0,TA,Y,1440,0,4,2,0,0,0,2007,Oth,Abnorml,150000,2,0
944,90,RL,25000,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1632,0,4,2,0,2,0,2007,WD,Normal,143000,2,0
945,20,RL,14375,NoSeWa,CulDSac,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,HdBoard,TA,TA,CBlock,354,Gd,Y,1344,0,3,1,1,2,0,2009,COD,Abnorml,137500,1,118
946,50,RM,8820,AllPub,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,VinylSd,TA,TA,BrkTil,0,TA,Y,1188,561,2,1,0,2,0,2009,WD,Normal,124900,1,244
947,80,RL,8163,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,HdBoard,TA,Gd,CBlock,294,TA,Y,1144,0,3,1,1,1,0,2006,WD,Normal,143000,1,0
948,20,RL,14536,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1629,0,3,1,1,3,0,2007,WD,Normal,270000,2,252
949,60,RL,14006,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,936,840,3,1,1,2,0,2006,WD,Normal,192500,3,96
950,20,RL,9360,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,Plywood,TA,TA,CBlock,0,TA,Y,1381,0,3,1,1,2,0,2010,WD,Normal,197500,2,0
951,20,RL,7200,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,VinylSd,TA,TA,CBlock,149,Gd,Y,864,0,3,1,0,2,0,2007,WD,Normal,129000,1,0
952,20,RH,7800,AllPub,Corner,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,VinylSd,TA,TA,CBlock,0,Gd,Y,965,0,3,1,0,1,0,2006,WD,Abnorml,119900,1,0
